col_0,col_1,col_2,col_3,col_4,target
1.5746739534791407,0.17011071000718267,-0.04599687863013896,0.7587627181500263,0.18528908154808557,223.4535811652606
-0.8020953230626062,-0.24637304374803073,1.6409065054943148,-0.14174209418763992,-0.1633366022018634,211.2536870194258
0.21671185973282042,0.4686787974467515,-0.7868295605794244,-0.15241627921744352,0.2933505396163668,280.9808863373467
0.8645784512858746,-0.34360109440037934,-1.5638146913219246,0.6211975594529023,1.124795965171238,266.6505105295623
1.465124566967182,-0.861386439572004,-0.9500721028644712,-0.21899119708607973,-0.5972033485518481,216.20694458020148
0.3647125152763292,0.562937960682991,0.5727672816887677,-0.027459955520147877,0.435726952492871,238.83448978411812
-0.3622016308814018,1.2671398894769175,-0.07262169323013141,-0.7787336314043916,1.4248694635147248,282.64337972255305
-1.0289216244820427,1.1071450076540088,1.6541001035836127,-2.169047920412175,1.5648146118716608,248.15432895879889
0.4443186113565794,-1.4634826199606543,0.45137752919150076,1.070955735327507,-1.0347394640968526,192.23373973687822
-0.16037710953769466,-0.5309913200491719,-1.4947938326735257,-0.5678310106302106,-1.1637534500713753,276.3453583877609
-1.585690789184562,0.10461089711583525,-1.913328192066348,0.8041838331060075,-0.6930077480667151,323.06779652982664
-0.1653555635786336,0.5021533527354637,-0.035795480266264265,0.9329794663746321,1.0448966584097747,262.39536196479537
1.0517557548867427,0.24412789494054196,-0.8104315203173925,0.25694328194545557,-0.2061188305364285,254.56699737684465
-1.1824121415160558,1.4205618819855466,0.26523712382309167,0.5207075169276184,2.148012272617418,285.32550570559744
1.4780956489826775,-0.7188176723720591,1.9892488107794266,0.6206952594400558,0.9584763835922248,154.4626133532046
1.3280317813578688,-0.6260075146855234,-1.5679002503716972,-1.039940536741391,0.8567086809982697,244.86378777236916
0.9083798297058361,-1.0643673355803729,0.8355491933945083,-0.2963084306196184,0.27900648750870954,194.8521371873412
0.004429590442536273,-1.0906167618862306,0.10133651393267973,-1.4866032832038294,0.11436550253858682,210.79907229838912
0.5857046714718307,0.7964761236296682,0.24244432247014083,0.9097691325020746,-0.5482631394154426,252.07157359403766
0.2882190630903242,-0.25237412498448336,-0.04257862104444418,0.07859870611503737,-0.6780715284934992,236.9719753367153
-1.2935507224330902,0.0677219561762784,1.8867205652508436,-0.6618981959936565,-0.48801849697758093,226.48141706447166
0.04600695950274372,-0.22261092175054634,1.0294362501509642,-1.3910844683589458,1.6917225396746793,205.7977177709203
-0.27801012967547883,-0.6942405444822249,0.8584824013022941,0.7049283493162508,-1.8006692959598447,204.63232743384276
-1.0270334188497947,0.8737523986252371,-0.452770806056156,-0.9054315985053828,-0.8936607059274909,289.12237051797985
0.4846635070012634,-0.1079440259005529,0.7563496992187383,-1.5379279063131959,-0.061692183304016414,215.21828547339226
0.9535811897903335,0.8512133977870955,1.032103600229211,-0.5382561499813314,0.7799853997502172,226.44823331438207
-2.0385177896991333,-0.9649589617109797,0.23226920130257403,-0.3942733108605014,-0.3849059412619466,249.9644649608972
0.14488619024439223,2.035336460040027,-1.2435525614248084,0.5172117619525288,-1.2220171080882392,324.3986590523326
-1.6792946840883545,-0.813920367409282,1.1246780232243159,-0.20222020405009394,-0.8775461154804356,224.09167517774284
-0.7614565436873741,0.2472742172655216,0.6197071688043717,0.32463266249308653,1.2630383091265882,242.37834948632158
-0.4104069434153738,1.700018047741905,-1.3335486135636627,0.3173988824803113,-0.18562120093847612,322.4697053544157
0.21569509596883366,-1.2631282896587142,0.2611708847006553,-1.9971808331005543,-1.5081151472914034,209.58099419309326
-0.8400878605757484,1.3414336599044296,-0.62640731976447,-1.0870728658835895,-1.1172731106755511,308.35710297604345
0.7476858808363557,-0.8445022997581654,-0.08438564460079184,-0.3683546218791424,-0.03932346627180112,220.14851221984603
1.1242461408424087,1.1148048291816826,0.20343122775245637,-0.3334299249710061,1.7347009804091311,248.15674394815105
-0.38727458383321245,0.037397864750948015,1.0999051986457211,0.13104955125116816,0.6377736721992618,230.47966673468508
1.2248943399071583,-0.7694574853232367,1.3197877412101962,0.5693670751122143,-2.0302579632919513,173.7835178499745
-0.9126061921077914,-0.4328869589705256,-1.7998922615309485,-0.5903437345466456,-1.4641590995394322,291.495396184331
-0.26128434213720125,-0.3156511424520402,1.431306178629651,-1.2135087409303074,-1.8900124181544469,207.27777082130626
0.5173287658898947,-0.6816186735019688,0.8691728648190346,1.555244985575734,-1.0820751511878868,198.1921366519626
0.05334488300074109,0.09646067451074658,1.1738879158891213,-1.0679877008727388,-0.6100533333148944,204.5601833935434
-0.12790448671761193,0.701803906623625,-1.2858735702586086,-1.3972530958253697,0.08661484338524705,298.3507791203212
1.9664224338200638,2.1481941152303663,0.14676240385843167,-0.15049348775938795,0.9024551786632987,262.65435811329485
1.2117489071961567,-1.4658914950335382,-0.6437474252662504,-0.5290384975676395,-0.2232897220539845,204.52701122388726
1.776014071254501,-0.9370912569681996,0.7593597375509905,0.12058143879167464,0.3679720200867116,170.61823859095898
0.3330856756468349,0.3786797844613638,-0.5839144118499747,-0.4256809858538769,2.0783807895428144,271.04451438692945
-1.0668524711916019,-1.2963951368141122,-0.3240188727689398,-0.4718724443938858,-0.618810378809879,238.9053379549278
0.33333618024787187,0.5789544305794028,0.16181898981519993,0.2965707799739716,0.38104808739949664,256.5198119987666
0.2553542138291179,-1.1498852797774761,-0.748880143891887,-1.7954373364838596,0.5539729634301616,234.3634637142206
0.1803816199704611,0.364755295191631,-1.7722351317102942,-0.16863938402966697,-0.750572109710102,297.13219698474353
1.246028630012998,1.0981491300354629,-1.080770333227261,-0.6988356357055308,-1.642626181642486,287.82926850565605
0.4880843750427048,0.8403704754796686,-1.844857013147817,0.5775063534830036,0.5919867324924486,302.9200787476241
0.467876964170401,2.0585301946755945,2.8260105726733005,0.32056998552983296,-0.011349410602270061,212.69558749734173
0.607150620582867,-2.3555129989689565,0.17907995882313996,-2.502355262393498,-0.7223265897941705,171.2809271153113
0.025262831098390486,0.5426763465603288,-0.014334004511910938,0.9739963377594865,-0.46193518926703,266.0743630547589
-1.2650462378718208,0.053244695969653276,-0.02549060770070222,-0.22635676068115645,-0.4270642985410818,261.11735817426916
-1.2719164286859932,-0.7436558731655992,-1.3961374154817554,-1.4068843298169598,0.8309054780950139,279.51035777797665
-1.2643472752150489,0.026819389519629484,1.3114078829176967,1.1068576834753643,0.23032846667218027,238.53622999479066
-0.23883126802032123,0.719733491229414,0.20689292182629365,0.08860214156956349,-3.387371362681796,264.2787600504927
-0.7876969728267735,0.679123496736925,2.1413526351202146,0.08452273476794174,-1.4038182928304623,212.28789475523982
-0.9752353352129544,0.88764809876355,1.4442537908376254,0.4592899421577536,-2.0503515241559738,240.67705730440235
1.2452742424817556,1.399122519362083,0.3246534695688573,1.3579502847092044,-0.4149774036625981,246.9989500895951
0.32653383934338814,0.5329029976574966,0.1897729692265816,-0.5621986797567967,-0.8113779011827781,257.18591798594707
-0.6080725039167112,0.967378795398565,0.37184582077913175,0.8518922687656523,-0.7894757879787583,269.33790496901486
0.6187184168872344,1.2157695211529504,-0.009141293870519174,2.39534443410562,-1.0225959019372366,270.2580182565375
-1.6953175764310637,0.2502861639795188,0.0777481929606057,-0.26285654921716906,0.07168891814020412,272.4525832196623
0.01609324132121902,0.7198306439597918,-0.30379228580670764,0.8026377088302911,-2.947413065987675,270.6536029273652
