col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,target
-0.8638763749547805,1.3848905006026038,0.3616877153388594,1.410417968616338,-0.06014935078155653,0.5115353224335996,0.30022765524400286,-0.624111334374069,-0.14414415880900922,-0.11310042716658367,-0.16630618523412377,-0.17822306705621993,-0.4506538099675337,0.6458389683627326,0.11489159302979488,0.4505826500691388,-0.4941192617839114,1.0758938100494169,0.15025435650432512,0.13211113870573726,244.39324905180075
-0.48918033184392967,-0.21659743192745534,0.38257068809075157,-1.4853210480064563,-1.258863462634087,0.0012962065311068023,1.1987459361544675,-0.025397403251084714,-0.7916597063820323,-1.235791664139097,-0.006690329340468537,-0.44420421590618564,-0.688236954847437,-0.28098320904421625,1.0788218050908849,0.5326853977780408,-0.32560742697773554,-1.6360234029478258,-0.41715985690668445,-0.14198391637385996,238.38365641262072
0.9993363324744892,0.09741341295778198,0.7957780097442332,-0.4471576573299467,-0.04955883755158271,-0.11549887929893475,-0.8360571148457872,0.6620815345817527,0.6502490055783642,0.3379529875588961,0.9830578042723789,0.24178298750812802,1.5124759361412834,0.6524504396876989,-0.6426645703425002,-0.66443901089389,0.7889202618887254,-0.8322394994984339,0.07226356842563945,-0.12709747241272581,263.9255725407178
0.24038882250459914,-1.2854955621336164,0.9559986056401223,-2.445466020015286,-0.5862528572757782,0.022930350567612473,-0.7897623234133629,-0.4517559230728214,1.8393755662272286,2.5225966643942366,2.210178137410987,-0.877818290606004,0.3851096355719644,-0.7824407047676247,-0.8765370716089084,-0.01908989665605243,-0.6868261961595268,-3.1507894185296923,0.2644981329299747,-0.6432497373307393,256.2865024430198
-0.7605088480713647,-0.5607541640877456,-0.022247794849210738,-1.5628843453398495,0.228770028928938,0.9674662729250108,0.2929338234972916,-1.588897564178725,-0.12380929432965958,-0.24301251858613596,-0.13568293192214156,-0.11805343692734066,-1.5423484172180508,-2.174826357947726,-0.3662449921054539,0.7733242360458221,-1.892774489381933,-1.3636599507656741,1.7971783494609834,0.6377485976832586,249.00777561187505
-2.1301483581511254,0.43812549244094706,0.09336586130979192,-0.6649148280393544,0.18005047140237396,0.17012161715796004,-1.0594879283579355,0.3318537267799096,1.1971354225271547,1.9014364289309955,1.2853332234972772,-0.05213316231009976,-1.770125556415477,-0.6336295855580154,-1.3986075172698524,-1.1889587595795503,0.10309088287531876,-0.25868363615926493,1.6674841460514356,0.3951439211102701,333.70035903215353
1.4039560535500122,-1.4226085984766192,-0.20021280962249907,1.0458305917606978,-0.03018485714585262,-0.979394166902769,-1.3486756563739577,-0.22999919602778213,-0.7570295658504664,-0.4952283663161366,-0.3483475654232194,-0.7934206461104247,2.1438958331005495,-0.8923272952696375,-0.6973130912135415,-0.8466035905646904,-0.25542788249348225,0.4287281803866595,-1.426870179590349,-1.0040303595708588,262.9737331256996
-0.01074457040869473,-1.3410567379577842,0.38685793437140087,-1.8782850423633206,0.34831009854087963,-1.4689993808971122,-0.3835277932217955,0.894927691449249,0.22737998859841746,0.2941480538961935,-0.15274679344712017,0.662388570157548,0.09340042840826757,1.3205723813708288,-1.4688863156981875,-0.44061874249020727,1.0666178255056697,-1.8327438881484621,-2.3679178093097564,-1.198479520649334,246.93720417463283
-1.0576203946255687,1.3705585214046985,-1.6410412944356836,1.6377474592047725,-1.9106786972536998,-0.584541132831021,0.9718539705834471,0.00034188907827354173,-1.3164768037618408,-1.888770899460558,-0.9989286541330094,-2.2393461883160595,0.0024400328083800105,-0.5025985330980552,0.5067529858281512,0.9078496112336915,0.18990091896683553,1.8530471922430436,-0.15068804241311667,-0.7825742088688009,183.62061304955847
0.3977544760753508,-1.9712273940443676,-0.6471785508995,0.47026990586448525,-1.0298361463489805,0.409256748612862,-0.5570225950680406,-0.03280830977999759,0.5951580064168556,0.6559491428477954,0.5083629244663136,-1.7718439472908298,0.9590596707789023,-0.12390548828565363,-0.44432780969064595,-0.05772146503200659,-0.15778908783326645,0.6334409045162526,-0.08153258980384304,0.6324693925404123,248.39555857428167
0.05348162682190022,-2.0844021549884744,0.614270438357064,0.7538550699336822,-0.2511025880369125,-2.4807085099845416,-0.9964186260023896,1.2329019341026966,-2.7779942807285725,-2.546492023980096,-2.3397908113816315,0.37845970679856583,0.2843899731883114,2.181194989004604,-1.6517144709035847,-1.2059099629489076,0.7741609998148073,0.9666404714360035,-2.175622660068114,-2.8737921811889997,280.93104393517524
0.1523003725473193,0.7972725611692801,0.0167507090717422,3.179864488823514,0.15134693365674112,0.19528209848970435,-1.7104680495732754,-0.5434503273034238,1.1473776817998096,1.252259313976845,1.6811384835344687,0.44839930143759993,0.6912067215551758,-0.4020922223437853,-1.8407768688193116,-1.889505858079653,-0.14177760378738158,3.296925760428941,0.6036571412039975,0.37622291673441544,256.46543456842954
1.0235866466250068,0.7051803259700831,-0.08692193702714356,0.24365272501416324,-0.8282603955941573,1.6244386832914004,2.067762506513905,0.16482363070597378,2.5906858360614926,2.468952766937623,2.4875994706408155,-1.0097168373196685,0.4553114682219984,0.5038596792331393,1.3402129672749883,1.1620832312834977,1.1297148354543758,0.4256856847198055,2.1027524049184034,1.539044135565819,238.8360198912503
-0.7978827636184951,0.4277963982471327,0.4389910293888949,-0.5267153919462082,-1.0323970195548475,2.309844422090078,0.3268434703880229,-0.7322853814020757,0.9159303022795986,1.1159878099377627,0.6703652474024955,-0.7365757833357005,-0.8046033573683568,-1.4273612749894546,0.5338716451800397,1.242447624100266,-0.5333687591363683,-0.9695176931218802,2.4888780349431143,2.4932604042456736,222.69602746901978
-1.5584172797168765,0.6498779734925669,0.6794024247266021,1.0540415961636707,-0.43345532977786516,-0.039582714972448675,-0.030427164902642686,1.6879954414684644,-2.834244782633218,-2.8243525538758254,-2.5108074629320276,-0.5362066707493975,-0.9560987132095684,1.7924284767150778,0.9482535159399914,0.3488871704719637,1.7924937690925016,0.7387448360720289,0.0503321787402733,-0.7464125668952668,391.3638266360116
-0.5262056387941353,0.845984179756792,1.0821973305993051,-0.5213358322020036,-0.7429207679090358,0.7413665309309047,0.5748919179139307,-1.4106101007109266,-1.1284356363047208,-0.6369351780490948,-0.36146442031956305,-0.6694648294862242,-0.375159467024879,-1.1894151841182026,0.7099092964905562,0.717301576082206,-1.5119350084385597,-0.32473827697941304,1.1127741928864863,0.9146594175195149,245.2221055785279
-0.5413143554356487,0.27200110688318835,-0.6283199853884129,-0.2783664403010984,0.4413586925299495,-0.348772681201302,0.22605958910202525,1.5927284560195685,-0.17185879898699755,-0.40252210772442054,-0.41686619949340453,0.25483482195658785,-1.1228222669844565,1.9226085495228828,0.4519250739767544,0.9971592438055626,1.904858459371556,0.13099063236163921,0.29991987199390446,-0.6567200530809663,238.3431528301552
-0.9747824088486532,-0.3958683945827724,-0.40258960275460726,-0.5870243910670495,-1.393282505355397,1.5925016336722961,0.2988480444383938,-0.22547203470023827,0.757637829515743,0.3885053934693723,0.7433307634368959,-0.9473998132745958,-0.4488272021097358,-0.06699179593474203,0.7247281872907476,0.013498558812372885,-0.386820278723106,-0.5816036797920612,2.541018643920927,1.130160529981832,352.7967527128287
-0.0005295135058651056,0.04357732983061141,1.7989977768447483,-1.7950031127033497,-0.28088345910777934,1.2881172178310354,-0.24177149579875631,-0.17134153298499766,-0.8332590248821742,-1.8942802728121548,-0.17899839817781815,-0.6795023905365967,0.6073271783073,0.48094200544579124,-0.34110668803554645,-0.10295080474296706,-0.5959278013940438,-0.7253518951358402,1.356124697225037,1.4279443365584872,271.428858834498
0.15221814929641217,1.3494526149153527,0.370535869983591,-1.0663335718791513,0.45828121329014887,0.6701106948721014,-0.5476235858870058,-1.442092997309875,0.10029606430660626,0.6937605913616844,0.03782431996991267,1.2540375395057743,0.50226983231859,-1.5106225630929675,-0.6698037832277981,-1.3973230352895931,-1.927728996041398,-1.6068286154589928,0.2687621061236904,0.14463565114638488,247.47744292023884
-0.7052555017189515,0.5725410611184019,-0.2191602397777503,0.20587410658260533,0.08455021641444835,-0.7882831507849641,-0.2606931921224477,0.14493225207670593,-0.10272399871212885,0.6223132722341707,0.4573944509126014,0.17769887581479943,-1.465032691987164,0.843187019506419,-0.44048256442067435,0.20053372245679074,-0.5066647806055308,0.3172989909492459,-1.0427507345757838,-1.0683356080099675,248.70907500695085
0.5809053655297716,0.7724101479101136,-0.5564141473791021,1.5347209432796696,1.316348201204661,0.6772576303532128,-0.8429598658458911,-1.0202239067705932,-0.3266037965965932,0.033878374833700764,-0.6068532470764023,0.9733000676759489,0.7071673908082602,-0.6995159953999245,-1.5090516780142063,-1.3046216315796513,-2.102260962242111,1.7801263696609158,0.652860299276358,1.0533207844806358,249.64331248274036
